iteracion,van
153,4218959592.6666665
154,4218959592.6666665
155,4218959592.6666665
156,4218959592.6666665
157,4218959592.6666665
158,4218959592.6666665
159,4218959592.6666665
160,4218959592.6666665
161,4218959592.6666665
162,4218959592.6666665
163,4218959592.6666665
164,4218959592.6666665
165,4218959592.6666665
166,4218959592.6666665
167,4218959592.6666665
168,4218959592.6666665
169,4218959592.6666665
170,4218959592.6666665
171,4218959592.6666665
172,4218959592.6666665
173,4218959592.6666665
174,4218959592.6666665
175,4218959592.6666665
176,4218959592.6666665
177,4218959592.6666665
178,4218959592.6666665
179,4218959592.6666665
180,4218959592.6666665
181,4218959592.6666665
182,4218959592.6666665
183,4218959592.6666665
184,4218959592.6666665
185,4218959592.6666665
186,4218959592.6666665
187,4218959592.6666665
188,4218959592.6666665
189,4218959592.6666665
190,4218959592.6666665
191,4218959592.6666665
192,4218959592.6666665
193,4218959592.6666665
194,4218959592.6666665
195,4218959592.6666665
196,4218959592.6666665
197,4218959592.6666665
198,4218959592.6666665
199,4218959592.6666665
200,4218959592.6666665
201,4218959592.6666665
202,4218959592.6666665
203,4218959592.6666665
204,4218959592.6666665
205,4218959592.6666665
206,4218959592.6666665
207,4218959592.6666665
208,4218959592.6666665
209,4218959592.6666665
210,4218959592.6666665
211,4218959592.6666665
212,4218959592.6666665
213,4218959592.6666665
214,4218959592.6666665
215,4218959592.6666665
216,4218959592.6666665
217,4218959592.6666665
218,4218959592.6666665
219,4218959592.6666665
220,4218959592.6666665
221,4218959592.6666665
222,4218959592.6666665
223,4218959592.6666665
224,4218959592.6666665
225,4218959592.6666665
226,4218959592.6666665
227,4218959592.6666665
228,4218959592.6666665
229,4218959592.6666665
230,4218959592.6666665
231,4218959592.6666665
232,4218959592.6666665
233,4218959592.6666665
234,4218959592.6666665
235,4218959592.6666665
236,4218959592.6666665
237,4218959592.6666665
238,4218959592.6666665
239,4218959592.6666665
240,4218959592.6666665
241,4218959592.6666665
242,4218959592.6666665
243,4218959592.6666665
244,4218959592.6666665
245,4218959592.6666665
246,4218959592.6666665
247,4218959592.6666665
248,4218959592.6666665
249,4218959592.6666665
250,4218959592.6666665
251,4218959592.6666665
252,4218959592.6666665
253,4218959592.6666665
254,4218959592.6666665
255,4218959592.6666665
256,4218959592.6666665
257,4218959592.6666665
258,4218959592.6666665
259,4218959592.6666665
260,4218959592.6666665
261,4218959592.6666665
262,4218959592.6666665
263,4218959592.6666665
264,4218959592.6666665
265,4218959592.6666665
266,4218959592.6666665
267,4218959592.6666665
268,4218959592.6666665
269,4218959592.6666665
270,4218959592.6666665
271,4218959592.6666665
272,4218959592.6666665
273,4218959592.6666665
274,4218959592.6666665
275,4218959592.6666665
276,4218959592.6666665
277,4218959592.6666665
278,4218959592.6666665
279,4218959592.6666665
280,4218959592.6666665
281,4218959592.6666665
282,4218959592.6666665
283,4218959592.6666665
284,4218959592.6666665
285,4218959592.6666665
286,4218959592.6666665
287,4218959592.6666665
288,4218959592.6666665
289,4218959592.6666665
290,4218959592.6666665
291,4218959592.6666665
292,4218959592.6666665
293,4218959592.6666665
294,4218959592.6666665
295,4218959592.6666665
296,4218959592.6666665
297,4218959592.6666665
298,4218959592.6666665
299,4218959592.6666665
300,4218959592.6666665
